age,bmi,bmi_category,gender,activity_level,diet_type,goal,health_condition,calorie_target,protein_requirement,carbs_limit,fat_limit,recommended_food
59,28.2,overweight,male,low,vegan,maintain,hypertension,2152,72,269,85,Almond Granola - Deluxe
40,30.2,obese,female,low,high_protein,weight_loss,diabetes,1602,77,149,59,Grilled Chicken Bowl
22,34.6,obese,male,medium,normal,maintain,obesity,2325,77,287,59,Grilled Chicken Bowl
60,26.8,overweight,female,low,veg,weight_loss,diabetes,1596,57,172,57,Tofu Stir Fry
20,27.5,overweight,female,high,high_protein,muscle_gain,obesity,2775,92,207,64,Grilled Chicken Bowl
53,29.4,overweight,female,medium,high_protein,maintain,diabetes,2045,79,147,69,Grilled Chicken Bowl
27,22.5,normal,male,medium,vegan,weight_loss,obesity,1635,88,247,49,Tofu Stir Fry
22,23.5,normal,female,high,normal,muscle_gain,obesity,2698,124,227,49,Grilled Chicken Bowl
42,28.7,overweight,female,high,vegan,maintain,normal,2183,71,311,69,Almond Granola - Deluxe
25,24.8,normal,female,medium,normal,muscle_gain,diabetes,2844,121,133,66,Grilled Chicken Bowl
53,35.0,obese,male,low,high_protein,muscle_gain,hypertension,2468,140,223,51,Grilled Chicken Bowl
37,19.1,normal,male,high,normal,weight_loss,hypertension,1786,55,296,53,Grilled Chicken Bowl
30,24.3,normal,male,medium,vegan,muscle_gain,obesity,2568,135,258,46,Tofu Stir Fry #6
46,20.1,normal,female,low,veg,maintain,obesity,1944,93,311,52,Greek Yogurt Bowl
23,29.5,overweight,female,high,veg,weight_loss,obesity,1767,97,293,61,Tofu Stir Fry
18,26.0,overweight,female,high,vegan,maintain,normal,2399,75,307,70,Tofu Stir Fry
42,34.8,obese,female,low,high_protein,maintain,hypertension,1918,89,225,64,Grilled Chicken Bowl
59,23.5,normal,male,medium,normal,muscle_gain,normal,2668,97,320,76,Grilled Chicken Bowl
42,28.3,overweight,male,low,high_protein,weight_loss,obesity,1830,92,246,64,Grilled Chicken Bowl
43,25.8,overweight,female,high,veg,muscle_gain,diabetes,2835,135,145,76,Tofu Stir Fry #2
59,19.6,normal,male,high,vegan,weight_loss,hypertension,1570,89,300,58,Tofu Stir Fry #6
58,31.9,obese,female,high,veg,weight_loss,normal,1897,81,203,58,Tofu Stir Fry
45,28.6,overweight,female,high,normal,muscle_gain,obesity,2859,111,204,49,Grilled Chicken Bowl
40,35.0,obese,male,low,high_protein,muscle_gain,hypertension,2377,128,259,75,Grilled Chicken Bowl
29,35.3,obese,female,high,veg,muscle_gain,diabetes,2607,78,132,52,Tofu Stir Fry #2
43,27.1,overweight,male,low,veg,muscle_gain,diabetes,2512,121,136,65,Tofu Stir Fry #2
35,20.5,normal,female,low,veg,weight_loss,hypertension,1524,91,205,54,Tofu Stir Fry #6
51,35.9,obese,male,medium,veg,muscle_gain,obesity,2792,117,311,47,Tofu Stir Fry #6
40,31.6,obese,male,high,high_protein,maintain,hypertension,2264,66,305,75,Grilled Chicken Bowl
26,21.1,normal,male,medium,normal,maintain,normal,2256,67,222,70,Grilled Chicken Bowl
25,28.4,overweight,male,medium,vegan,weight_loss,normal,1703,70,293,78,Tofu Stir Fry
21,33.7,obese,female,medium,vegan,weight_loss,diabetes,1826,62,157,61,Tofu Stir Fry
37,17.4,underweight,female,medium,normal,muscle_gain,obesity,2800,84,234,43,Grilled Chicken Bowl
42,23.1,normal,male,high,normal,weight_loss,normal,1862,90,248,54,Grilled Chicken Bowl
26,17.2,underweight,female,low,high_protein,weight_loss,obesity,1720,84,260,59,Grilled Chicken Bowl
49,30.8,obese,female,high,normal,weight_loss,obesity,1855,87,199,53,Grilled Chicken Bowl
30,34.9,obese,male,high,veg,muscle_gain,obesity,2461,95,288,58,Tofu Stir Fry #6
46,29.0,overweight,male,low,veg,weight_loss,obesity,1688,91,204,41,Tofu Stir Fry
35,19.6,normal,female,low,high_protein,weight_loss,diabetes,1506,89,127,59,Grilled Chicken Bowl
59,24.5,normal,female,low,high_protein,muscle_gain,hypertension,2420,132,266,75,Grilled Chicken Bowl
50,22.3,normal,female,high,normal,maintain,obesity,2132,83,282,50,Grilled Chicken Bowl
26,24.1,normal,female,low,veg,muscle_gain,hypertension,2880,126,296,68,Tofu Stir Fry #9
48,26.9,overweight,female,low,normal,weight_loss,obesity,1852,90,265,54,Grilled Chicken Bowl
34,17.4,underweight,female,high,normal,weight_loss,hypertension,1605,91,190,74,Grilled Chicken Bowl
21,32.5,obese,male,medium,normal,muscle_gain,normal,2609,83,274,61,Grilled Chicken Bowl
31,23.3,normal,female,low,normal,weight_loss,hypertension,1666,84,247,50,Grilled Chicken Bowl
55,20.3,normal,male,medium,normal,maintain,obesity,2256,88,197,63,Grilled Chicken Bowl
32,31.4,obese,male,high,veg,muscle_gain,diabetes,2813,100,130,73,Tofu Stir Fry #2
58,18.4,underweight,female,low,normal,maintain,diabetes,1964,88,180,65,Grilled Chicken Bowl
55,27.2,overweight,male,medium,normal,maintain,diabetes,2258,88,133,52,Grilled Chicken Bowl
24,30.6,obese,male,medium,normal,muscle_gain,obesity,2501,99,257,46,Grilled Chicken Bowl
59,26.7,overweight,female,high,high_protein,weight_loss,hypertension,1676,85,202,52,Grilled Chicken Bowl
43,26.5,overweight,male,high,normal,weight_loss,diabetes,1519,100,152,58,Grilled Chicken Bowl
38,30.5,obese,male,medium,vegan,weight_loss,obesity,1897,63,320,55,Tofu Stir Fry
59,26.1,overweight,female,high,high_protein,weight_loss,obesity,1791,98,226,41,Grilled Chicken Bowl
28,21.9,normal,female,medium,high_protein,weight_loss,diabetes,1663,70,157,68,Grilled Chicken Bowl
60,35.9,obese,female,low,vegan,maintain,obesity,1961,100,231,57,Tofu Stir Fry
50,18.8,normal,female,low,normal,maintain,obesity,2211,84,230,64,Grilled Chicken Bowl
28,31.0,obese,male,medium,vegan,weight_loss,diabetes,1826,84,142,59,Tofu Stir Fry
40,29.2,overweight,female,low,high_protein,muscle_gain,normal,2684,115,290,64,Grilled Chicken Bowl
52,27.8,overweight,female,medium,high_protein,weight_loss,diabetes,1503,100,155,83,Grilled Chicken Bowl
47,32.1,obese,female,low,high_protein,weight_loss,normal,1645,82,262,52,Grilled Chicken Bowl
34,17.8,underweight,male,medium,normal,muscle_gain,diabetes,2468,108,133,68,Grilled Chicken Bowl
52,19.5,normal,male,low,high_protein,maintain,hypertension,2295,63,308,81,Grilled Chicken Bowl
46,21.1,normal,female,high,vegan,maintain,hypertension,1969,74,237,75,Almond Granola - Deluxe
43,18.1,underweight,male,low,normal,weight_loss,hypertension,1774,94,301,54,Grilled Chicken Bowl
29,30.7,obese,male,medium,veg,muscle_gain,normal,2416,100,254,63,Tofu Stir Fry #2
45,35.4,obese,male,high,high_protein,muscle_gain,normal,2471,102,252,76,Grilled Chicken Bowl
34,17.1,underweight,male,high,veg,muscle_gain,hypertension,2311,100,272,66,Tofu Stir Fry #6
52,23.1,normal,female,high,vegan,weight_loss,obesity,1854,61,242,49,Tofu Stir Fry
40,34.4,obese,male,medium,vegan,maintain,normal,2332,95,217,85,Tofu Stir Fry
44,18.1,underweight,female,high,veg,weight_loss,diabetes,1622,89,145,54,Tofu Stir Fry #4
26,17.1,underweight,male,high,veg,weight_loss,obesity,1510,70,220,42,Tofu Stir Fry
36,29.4,overweight,female,medium,high_protein,muscle_gain,hypertension,2873,102,246,73,Grilled Chicken Bowl
45,30.2,obese,female,medium,high_protein,muscle_gain,hypertension,2543,76,186,55,Grilled Chicken Bowl
36,30.3,obese,female,medium,veg,maintain,normal,2063,76,312,54,Greek Yogurt Bowl
32,32.8,obese,female,low,veg,maintain,obesity,2204,59,198,57,Greek Yogurt Bowl
26,20.1,normal,male,low,vegan,weight_loss,normal,1548,57,253,59,Tofu Stir Fry
29,26.2,overweight,female,medium,vegan,muscle_gain,hypertension,2840,83,272,59,Tofu Stir Fry #6
56,24.6,normal,female,high,vegan,maintain,diabetes,2331,81,126,73,Tofu Stir Fry
44,20.6,normal,male,medium,veg,muscle_gain,hypertension,2709,117,236,81,Tofu Stir Fry #6
60,27.5,overweight,male,high,veg,maintain,normal,2308,63,191,50,Greek Yogurt Bowl
42,20.7,normal,female,high,normal,maintain,obesity,2327,89,270,54,Grilled Chicken Bowl
19,19.1,normal,male,high,veg,maintain,obesity,2345,80,296,60,Greek Yogurt Bowl
51,19.4,normal,male,medium,normal,maintain,normal,2237,55,204,64,Grilled Chicken Bowl
29,35.1,obese,female,high,vegan,maintain,obesity,2067,70,245,59,Tofu Stir Fry
50,29.5,overweight,male,high,veg,maintain,diabetes,2287,71,124,84,Greek Yogurt Bowl
45,27.2,overweight,female,high,vegan,muscle_gain,obesity,2546,78,292,61,Tofu Stir Fry #6
34,27.7,overweight,female,low,vegan,weight_loss,obesity,1757,82,299,49,Tofu Stir Fry
50,34.9,obese,female,high,normal,maintain,normal,2035,95,221,77,Grilled Chicken Bowl
24,35.4,obese,male,medium,vegan,muscle_gain,normal,2629,92,254,69,Tofu Stir Fry #2
27,20.8,normal,male,medium,normal,muscle_gain,hypertension,2478,90,209,56,Grilled Chicken Bowl
48,22.4,normal,female,high,veg,maintain,obesity,2308,85,234,57,Greek Yogurt Bowl
53,23.8,normal,male,high,vegan,maintain,hypertension,2134,75,220,61,Almond Granola - Deluxe
58,27.5,overweight,female,medium,vegan,maintain,diabetes,2117,81,164,66,Tofu Stir Fry
28,33.3,obese,female,high,veg,weight_loss,diabetes,1846,81,132,56,Tofu Stir Fry
47,35.0,obese,female,low,high_protein,muscle_gain,obesity,2385,104,275,63,Grilled Chicken Bowl
23,34.7,obese,female,low,high_protein,weight_loss,hypertension,1670,78,232,77,Grilled Chicken Bowl
47,20.1,normal,male,high,vegan,weight_loss,normal,1563,79,250,61,Tofu Stir Fry
48,35.8,obese,female,low,veg,muscle_gain,hypertension,2473,122,266,75,Tofu Stir Fry #6
55,23.5,normal,male,low,veg,muscle_gain,obesity,2683,91,285,55,Tofu Stir Fry #6
47,33.5,obese,female,medium,high_protein,muscle_gain,obesity,2895,98,311,40,Grilled Chicken Bowl
42,30.9,obese,male,medium,veg,weight_loss,diabetes,1578,61,120,62,Tofu Stir Fry
41,18.9,normal,male,high,high_protein,weight_loss,hypertension,1812,81,270,53,Grilled Chicken Bowl
26,18.6,normal,female,medium,veg,weight_loss,obesity,1833,68,248,44,Tofu Stir Fry
21,28.1,overweight,male,low,high_protein,maintain,diabetes,2046,58,156,50,Greek Yogurt Bowl
26,31.4,obese,male,high,high_protein,weight_loss,normal,1609,59,281,66,Grilled Chicken Bowl
54,34.6,obese,female,medium,normal,maintain,obesity,2400,99,313,60,Grilled Chicken Bowl
18,34.8,obese,female,medium,high_protein,maintain,obesity,2318,81,243,56,Greek Yogurt Bowl
22,25.7,overweight,male,medium,vegan,muscle_gain,normal,2731,138,283,85,Tofu Stir Fry #2
43,30.8,obese,female,medium,veg,maintain,normal,1938,85,300,66,Greek Yogurt Bowl
25,33.9,obese,male,low,high_protein,weight_loss,diabetes,1811,74,165,77,Grilled Chicken Bowl
59,24.3,normal,male,low,high_protein,weight_loss,normal,1566,62,182,67,Grilled Chicken Bowl
23,32.2,obese,female,high,vegan,maintain,normal,2144,62,311,68,Tofu Stir Fry
20,22.6,normal,female,medium,normal,maintain,hypertension,1972,99,226,65,Grilled Chicken Bowl
39,29.7,overweight,male,low,normal,weight_loss,diabetes,1612,96,159,76,Grilled Chicken Bowl
30,31.0,obese,male,high,veg,muscle_gain,obesity,2827,103,281,55,Tofu Stir Fry #6
57,22.6,normal,male,high,vegan,maintain,normal,2155,85,184,54,Tofu Stir Fry
31,29.6,overweight,male,low,veg,maintain,diabetes,2158,61,124,59,Greek Yogurt Bowl
38,31.6,obese,female,high,vegan,weight_loss,obesity,1525,70,236,52,Tofu Stir Fry
37,23.9,normal,male,medium,normal,weight_loss,normal,1517,66,301,60,Grilled Chicken Bowl
32,19.1,normal,female,low,vegan,weight_loss,normal,1642,83,298,51,Tofu Stir Fry
41,20.8,normal,male,medium,veg,muscle_gain,diabetes,2449,136,133,82,Tofu Stir Fry #2
22,32.9,obese,female,high,normal,weight_loss,diabetes,1845,72,126,70,Grilled Chicken Bowl
56,30.7,obese,female,medium,high_protein,weight_loss,obesity,1533,94,298,47,Grilled Chicken Bowl
43,34.5,obese,female,high,normal,maintain,diabetes,2351,81,142,50,Grilled Chicken Bowl
20,33.3,obese,male,low,veg,weight_loss,normal,1505,87,227,80,Tofu Stir Fry
55,33.4,obese,female,low,high_protein,muscle_gain,diabetes,2679,113,176,50,Grilled Chicken Bowl
46,33.4,obese,female,medium,veg,muscle_gain,diabetes,2466,137,155,56,Tofu Stir Fry #2
49,30.1,obese,female,high,vegan,muscle_gain,hypertension,2608,77,211,77,Tofu Stir Fry #6
43,31.9,obese,male,high,high_protein,weight_loss,hypertension,1697,88,260,85,Grilled Chicken Bowl
33,17.2,underweight,female,low,veg,muscle_gain,obesity,2464,88,231,65,Tofu Stir Fry #6
23,23.8,normal,female,medium,high_protein,maintain,hypertension,2035,62,294,53,Greek Yogurt Bowl
32,31.4,obese,male,low,vegan,weight_loss,diabetes,1576,83,135,71,Tofu Stir Fry
46,32.6,obese,male,medium,veg,muscle_gain,diabetes,2517,110,164,81,Tofu Stir Fry #2
38,23.3,normal,male,high,high_protein,weight_loss,diabetes,1519,56,138,68,Grilled Chicken Bowl
20,22.7,normal,female,low,high_protein,muscle_gain,diabetes,2544,137,176,63,Grilled Chicken Bowl
44,27.8,overweight,female,low,normal,weight_loss,normal,1681,87,216,79,Grilled Chicken Bowl
38,18.3,underweight,female,medium,vegan,weight_loss,normal,1838,75,313,72,Tofu Stir Fry
28,33.4,obese,male,low,high_protein,maintain,obesity,2192,81,217,65,Grilled Chicken Bowl
52,28.5,overweight,male,high,veg,maintain,hypertension,2064,69,220,79,Greek Yogurt Bowl
44,35.2,obese,female,high,veg,maintain,diabetes,1914,80,170,62,Greek Yogurt Bowl
59,25.2,overweight,male,medium,veg,maintain,obesity,2192,70,298,57,Tofu Stir Fry
55,17.8,underweight,male,low,normal,weight_loss,normal,1675,88,289,68,Grilled Chicken Bowl
24,17.8,underweight,female,medium,vegan,weight_loss,hypertension,1688,56,310,71,Tofu Stir Fry #6
47,24.3,normal,male,high,high_protein,maintain,hypertension,2236,84,198,62,Grilled Chicken Bowl
18,30.2,obese,male,low,veg,maintain,hypertension,1939,87,265,78,Greek Yogurt Bowl
29,33.3,obese,female,high,veg,muscle_gain,hypertension,2826,125,245,77,Tofu Stir Fry #6
25,21.5,normal,male,medium,high_protein,weight_loss,hypertension,1585,86,223,61,Grilled Chicken Bowl
28,32.9,obese,female,high,vegan,maintain,normal,2073,86,303,75,Tofu Stir Fry
18,21.9,normal,female,high,vegan,maintain,normal,2072,59,266,65,Tofu Stir Fry
49,25.5,overweight,male,medium,veg,muscle_gain,obesity,2623,71,204,55,Tofu Stir Fry #6
41,19.6,normal,male,high,vegan,muscle_gain,diabetes,2590,139,171,60,Tofu Stir Fry #2
31,33.5,obese,male,high,normal,weight_loss,normal,1563,57,187,67,Grilled Chicken Bowl
48,21.8,normal,male,high,normal,muscle_gain,obesity,2869,86,224,48,Grilled Chicken Bowl
24,35.4,obese,male,high,vegan,muscle_gain,hypertension,2792,138,312,68,Tofu Stir Fry #6
44,27.2,overweight,female,low,high_protein,maintain,hypertension,2251,66,206,64,Grilled Chicken Bowl
32,22.6,normal,male,medium,high_protein,muscle_gain,diabetes,2873,100,173,64,Grilled Chicken Bowl
54,32.0,obese,male,high,high_protein,maintain,obesity,2118,69,267,44,Grilled Chicken Bowl
19,30.8,obese,female,high,veg,muscle_gain,diabetes,2336,72,162,65,Tofu Stir Fry #2
39,32.8,obese,male,medium,veg,weight_loss,obesity,1668,57,251,57,Tofu Stir Fry
40,21.6,normal,female,low,vegan,weight_loss,obesity,1825,71,237,61,Tofu Stir Fry
49,30.8,obese,female,low,high_protein,maintain,diabetes,2080,63,161,83,Grilled Chicken Bowl
56,21.2,normal,male,medium,vegan,weight_loss,diabetes,1549,98,122,70,Tofu Stir Fry
55,32.4,obese,male,high,normal,weight_loss,hypertension,1784,81,200,71,Grilled Chicken Bowl
45,18.5,normal,female,high,normal,muscle_gain,obesity,2346,130,309,41,Grilled Chicken Bowl
32,33.3,obese,male,high,high_protein,muscle_gain,hypertension,2766,122,228,59,Grilled Chicken Bowl
59,33.8,obese,male,low,high_protein,weight_loss,diabetes,1839,100,122,57,Grilled Chicken Bowl
49,17.8,underweight,male,low,vegan,muscle_gain,hypertension,2725,111,300,80,Tofu Stir Fry #6
20,31.8,obese,male,medium,high_protein,weight_loss,obesity,1529,91,233,63,Grilled Chicken Bowl
52,25.7,overweight,female,medium,high_protein,maintain,obesity,2117,55,271,40,Grilled Chicken Bowl
30,21.6,normal,male,medium,normal,maintain,diabetes,1945,84,163,60,Grilled Chicken Bowl
28,17.6,underweight,female,high,vegan,maintain,hypertension,2397,92,218,63,Almond Granola - Deluxe
26,20.2,normal,male,medium,normal,weight_loss,diabetes,1760,73,165,72,Grilled Chicken Bowl
56,28.3,overweight,male,high,vegan,muscle_gain,diabetes,2391,126,139,69,Tofu Stir Fry #2
21,17.2,underweight,male,medium,high_protein,maintain,obesity,2125,100,267,56,Grilled Chicken Bowl
36,26.8,overweight,male,medium,normal,muscle_gain,diabetes,2547,76,169,57,Grilled Chicken Bowl
46,17.3,underweight,female,medium,high_protein,weight_loss,obesity,1589,58,291,41,Grilled Chicken Bowl
55,31.6,obese,male,high,high_protein,maintain,normal,2158,82,213,81,Grilled Chicken Bowl
19,25.5,overweight,female,low,veg,weight_loss,diabetes,1860,77,121,83,Tofu Stir Fry
59,18.1,underweight,male,medium,normal,muscle_gain,hypertension,2698,115,218,53,Grilled Chicken Bowl
28,33.8,obese,female,high,normal,maintain,normal,1990,81,281,57,Grilled Chicken Bowl
48,22.4,normal,male,high,high_protein,muscle_gain,diabetes,2653,117,155,63,Grilled Chicken Bowl
54,20.7,normal,female,medium,normal,weight_loss,obesity,1531,87,224,46,Grilled Chicken Bowl
22,22.7,normal,female,high,normal,muscle_gain,obesity,2592,136,268,63,Grilled Chicken Bowl
25,34.3,obese,female,high,veg,muscle_gain,obesity,2697,130,218,48,Tofu Stir Fry #6
26,24.8,normal,male,low,high_protein,maintain,hypertension,2230,78,188,56,Grilled Chicken Bowl
24,33.1,obese,male,high,veg,maintain,normal,2162,79,210,69,Greek Yogurt Bowl
19,30.9,obese,male,low,normal,muscle_gain,diabetes,2803,95,156,65,Grilled Chicken Bowl
53,21.7,normal,male,low,veg,muscle_gain,diabetes,2763,99,155,82,Tofu Stir Fry #2
52,18.8,normal,female,high,vegan,maintain,diabetes,1908,60,176,69,Tofu Stir Fry
55,30.7,obese,female,high,veg,maintain,hypertension,2118,58,297,70,Peanut Butter Toast
44,24.9,normal,male,medium,vegan,muscle_gain,obesity,2737,92,290,64,Tofu Stir Fry #6
48,19.7,normal,male,low,vegan,maintain,hypertension,2226,67,293,78,Almond Granola - Deluxe
25,29.7,overweight,female,medium,veg,maintain,hypertension,2120,96,291,54,Greek Yogurt Bowl
56,19.5,normal,female,high,high_protein,muscle_gain,hypertension,2827,125,230,76,Grilled Chicken Bowl
54,26.6,overweight,female,low,veg,muscle_gain,hypertension,2568,93,317,69,Tofu Stir Fry #6
21,26.1,overweight,male,high,veg,weight_loss,obesity,1667,76,247,53,Tofu Stir Fry
54,17.5,underweight,female,low,normal,weight_loss,hypertension,1790,96,216,61,Grilled Chicken Bowl
50,27.2,overweight,female,medium,veg,weight_loss,normal,1509,85,272,72,Tofu Stir Fry
52,32.2,obese,female,high,normal,weight_loss,normal,1608,99,256,69,Grilled Chicken Bowl
59,28.8,overweight,female,medium,veg,muscle_gain,diabetes,2528,137,165,58,Tofu Stir Fry #2
33,23.8,normal,female,medium,high_protein,muscle_gain,normal,2307,76,293,75,Grilled Chicken Bowl
55,19.5,normal,female,medium,high_protein,muscle_gain,obesity,2408,136,233,45,Shrimp Fried Rice (Low Salt)
27,21.9,normal,female,medium,veg,maintain,obesity,2302,66,219,42,Greek Yogurt Bowl
56,20.7,normal,male,low,high_protein,weight_loss,diabetes,1712,66,122,60,Grilled Chicken Bowl
41,22.3,normal,male,low,veg,muscle_gain,diabetes,2639,89,127,58,Tofu Stir Fry #2
57,29.8,overweight,male,high,veg,muscle_gain,hypertension,2418,107,283,62,Tofu Stir Fry #6
21,18.5,normal,male,high,vegan,maintain,obesity,2202,70,190,50,Tofu Stir Fry
40,33.8,obese,female,low,veg,muscle_gain,normal,2353,116,282,58,Tofu Stir Fry #6
40,27.9,overweight,male,high,veg,muscle_gain,hypertension,2858,121,204,60,Tofu Stir Fry #6
39,27.4,overweight,female,medium,high_protein,muscle_gain,hypertension,2316,98,181,54,Grilled Chicken Bowl
47,26.0,overweight,male,low,normal,maintain,hypertension,2329,92,262,71,Grilled Chicken Bowl
50,21.6,normal,female,high,veg,maintain,obesity,2340,100,208,63,Greek Yogurt Bowl
54,17.8,underweight,female,high,normal,weight_loss,obesity,1866,83,300,53,Grilled Chicken Bowl
42,22.9,normal,female,high,high_protein,maintain,obesity,2165,81,257,40,Grilled Chicken Bowl
27,26.7,overweight,female,low,high_protein,maintain,obesity,1915,71,290,56,Greek Yogurt Bowl
43,23.1,normal,female,low,veg,muscle_gain,normal,2830,116,187,76,Tofu Stir Fry #2
23,23.7,normal,female,medium,vegan,maintain,normal,1915,58,216,76,Tofu Stir Fry
53,24.2,normal,female,high,normal,weight_loss,hypertension,1575,76,229,79,Grilled Chicken Bowl
53,29.1,overweight,male,medium,vegan,weight_loss,normal,1593,86,186,79,Tofu Stir Fry
35,27.6,overweight,female,medium,vegan,maintain,normal,2253,71,217,76,Tofu Stir Fry
52,35.7,obese,male,low,veg,muscle_gain,normal,2451,79,193,69,Tofu Stir Fry #6
